Ad ID ,Category ,Locations ,Posted ,Size(m2),Bedroom,Bathroom,Link,Title,Price,Post Description,Sub Location,Bedrooms,Bathrooms,Floor
9143798,Condo for Sale,Phnom Penh,26-Mar-23,44,,,https://www.khmer24.com/en/property/condo-%E1%9E%93%E1%9E%80%E1%9E%93%E1%9E%84%E1%9E%82%E1%9E%98%E1%9E%9A%E1%9E%84-urban-village-%E1%9E%93%E1%9E%9B%E1%9E%95%E1%9E%9B%E1%9E%9C%E1%9E%9F%E1%9E%98%E1%9E%8F%E1%9E%85-%E1%9E%A0%E1%9E%93-%E1%9E%9F%E1%9E%93-%E1%9F%A6%E1%9F%A0-%E1%9E%98%E1%9E%8F%E1%9E%9A-%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80-adid-9143798.html,Condo នៅក្នុងគម្រោង Urban Village នៅលើផ្លូវសម្តេច ហ៊ុន សែន ៦០ ម៉ែត្រ សម្រាប់លក់,"$110,000","ខ្ញុំត្រូវការលក់ខុនដូវិញ ព្រោះមានបញ្ហាក្នុងការបង់រំលស់ដោយសារវិបត្តិកូវីដ។ ខុនដូនេះខ្ញុំទិញតាំងពីចុងឆ្នាំ ២០១៩   បង់អស់ ៥០% ហើយ៖

- ខុនដូនៅក្នុងគម្រោង Urban Village (Phase II) ​លើផ្លូវ៦០ម៉ែត្រ ជិត Aeon 3

-​ ប្រភេទ Condo មាន១បន្ទប់គេង ស្ថិតនៅជាន់ទី៣៣ នៃអាគារ ​F

- ទំហំ ៤៤ ម៉ែត្រការរ៉េ

- ម្ចាស់គម្រោងកាត់ប្លង់បំបែកក្បាលដីជូន",Sen Sok,,,33.0
9144477,Condo for Sale,Phnom Penh,07-Jul-23,43,,,https://www.khmer24.com/en/property/j-tower-1-condo-at-bkk-adid-9144477.html,J-Tower 1 Condo at BKK,"$133,000","A fully equipped studio situated on the 17th floor of J Tower one condo on street 63 (Trasakpaem) near corner of Mao Tsetong, just minutes away on foot from BKK areas is for sale.

It consists of a bed, a bathroom, a kitchen, a couch, a large screen tv, a washing machine, a balcony and plenty of closets.

Amenities: Reception, gym, rooftop pool.



Asking price USD133,000.00

Contact: 
012921xxx 
ចុចដើម្បីតេ/Click To Call



ខុនដូជេថោវវ័រទីមួយ មួយបន្ទប់សំរាប់លក់។ ខាងក្នុងមានគ្រែគេងមួយ សាឡុងមួយ ទូរទសន៏មួយ តុបាយមួយនិងកៅអី ទូរទឹកកក ម៉ាស៊ីនបោកខោអាវ ម៉ាស៊ីនចំរោះទឹកញ៉ាំមួយ។ នៅលើផ្លូវធំ ផ្លូវត្រសក់ផ្អែម(63) ក្បែរម៉ៅសេទុង។



ទំហំ: 43ម៉ែត្រការ៉េ

ជាន់: ទី17

ទិស: រៀនហាលបែរទៅទិសខាងជើង 



តំលៃ 133,000.00 ដុល្លារ

ទូរសព្ទ័ 
012921xxx 
ចុចដើម្បីតេ/Click To Call",,,,17.0
9144489,Condo for Sale,Preah Sihanouk,08-May-23,345,,,https://www.khmer24.com/en/property/condo-for-sale-adid-9144489.html,Condo for Sale,"$700,000","Condo at Sihanouk Ville for sale/Rent, 15 Bedrooms 15 Bathroom have car parking new building big road have roof can build more rooms , Price can negotiate near O Cher Teal Beach near China tow, Tel: 
015688xxx 
ចុចដើម្បីតេ/Click To Call
 , 
081688xxx 
ចុចដើម្បីតេ/Click To Call",,15.0,15.0,
9150321,Condo for Sale,Phnom Penh,30-Jun-23,52,,,https://www.khmer24.com/en/property/star-city-condo-1-bedroom-for-sale-adid-9150321.html,Star City Condo 1 bedroom for sale,"$55,000","🔊 ខុនដូរសម្រាប់លក់ប្រញាប់លុយ តំលៃក្រោមទីផ្សារ / 



មានចំណូលប្រចាំខែពីថ្លៃជួលស្រាប់ ១ខែ500$

ទិញភ្លាម ចំណេញភ្លាម



📍 Star City Condo

- តម្លៃ / Price: 58000$

- ទំហំខុនដូរ / Unit size : 51.81sqm



សម្រាប់ព័ត៌មានបន្ថែម | For more info.:

☎️ Contact us by: 0
969861xxx 
ចុចដើម្បីតេ/Click To Call

Telegram : +
855969xxx 
ចុចដើម្បីតេ/Click To Call
-028",,,,
9152251,Condo for Sale,Phnom Penh,26-May-23,153,,,https://www.khmer24.com/en/property/ud83dudce2-luxury-penthouse-at-j-tower-2-condo-for-sale-only-1unit-adid-9152251.html,📢 Luxury PENTHOUSE at J Tower 2 Condo for sale (only 1unit),"$550,000","📢 Luxury PENTHOUSE at J Tower 2 Condo for sale (only 1unit)

📍 Location : St.398, BKK1 Phnom Penh.

Map៖ https://goo.gl/maps/NsEUDbETC1Q3z4mo9



💰 Price: $550,000 

• Selling floor: 39F 

• Net size: 153.00m2

• View: East & South 

• Type: 3 Bedrooms, 3 Bathrooms

• FACILITY: Big Fitness gym and 3Swimming Pools, Sky-bar, 4 Elevators, Parking lot and Security 24/hrs.…





• By car under 2mn to Aeon Mall 1.

• By walk under 1mn to BKK1 Market



For more information, please contact

+Tel📲 (+855) 15 533 096

+Tel📲 (+855) 12 533 096 

+ Telegram: https://t.me/chhengly012",Sen Sok,3.0,3.0,39.0
9153265,Condo for Sale,Phnom Penh,14-Mar-23,32,,,https://www.khmer24.com/en/property/condo-tk-for-rent-adid-9153265.html,Condo TK for rent,$300,Condo TK for rent have all accesscery in room is so beautiful Swiming pool playground and excercise club,,,,
9157676,Condo for Sale,Phnom Penh,07-Apr-23,65,,,https://www.khmer24.com/en/property/superior-quality-2-bedroom-condo-for-sale-hun-sen-boulevard-aeon-3-adid-9157676.html,Superior quality 2 bedroom condo for sale Hun Sen Boulevard | AEON 3,"$149,000","This quality Khmer-owned, built and managed 2-bedroom condo in a village setting is now for sale on Hun Sen Boulevard near AEON 3. Located near a number of international schools and Aeon Max, this is a property that will be in high demand for years to come. This is a great opportunity to get something special in Phnom Penh, a 2 bedroom apartment in a brand new development with amazing facilities and mod cons. It is surrounded by tons of retail / commercial options, plus a wide selection of sports, play and other social activities in Phnom Penh’s new central area of Chak Angrae. Nothing is too far away.

18 floor",Sen Sok,2.0,,
9158165,Condo for Sale,Phnom Penh,25-Apr-23,38,,,https://www.khmer24.com/en/property/east-one-condo-1-bedroom-studio-for-sale-adid-9158165.html,East one Condo 1 bedroom (Studio) for sale ,"$105,000","「日本語も対応可能」



East one Condo 1 bedroom (Studio) for sale 



•	Location:  Khan Daun penh, Phnom penh

•	🌎 Maps: https://goo.gl/maps/LMxF1T3apYmw4JTGA 



•	Sale Price $ 105,000

•	size 38.00 m2

•	1 bedroom 

•	1-bathroom, 

•	1living room, 

•	1 kitchen, 

•	1 balcony.

•	Fully furnished

•	Car parking, Gym, pool and Security 24H

o	1mn from Pencil Market 

o	2mn to Royal Palace

o	7mn from Aeon mall 1

………………………………………

For more information, please contact: 

+📲 
099666xxx 
ចុចដើម្បីតេ/Click To Call
 

+📲 
099666xxx 
ចុចដើម្បីតេ/Click To Call
 

+ Telegram៖ https://t.me/chhengly012 

………………………………………",Daun Penh,1.0,1.0,
9158165,Condo for Sale,Phnom Penh,25-Apr-23,38,,,https://www.khmer24.com/en/property/condo-for-sale-adid-9159467.html,Condo for SALE,"$49,800","ខុនដូកណ្តាលក្រុងតំបន់ទួលទំពូង ទីតាំងល្អបំផុតសម្រាប់ការរស់នៅ

-តម្លៃ $49,800 តែប៉ុណ្ណោះ  

-បង់ប្រចាំខែ $4xx បង់មុនតិច 

-រំលស់ឥតការប្រាក់រយៈពេល 24ខែ

-ផ្ដល់ជូនហេដ្ឋារចនាសម្ព័ន្ធ និងគ្រឿងបរិក្ខារបន្ថែមមួយកំភ្លេរ

  .អាងហែលទឹកលើអាកាស

  .ភោជនីយដ្ឋាន + Sky Bar

  .កន្លែងហាត់ប្រាណ ស្ទឹម សូណា

*ទីតាំងល្អ កណ្តាលក្រុង ជិត Aeon Mall និង បឹងកេងកង

-1ជំហានដល់ផ្សារទួលទំពូង ផ្សារបឹងកេងកង 



Perfect for living lifestyle, condo in the middle of city

-Price starting from $48,900

-Installment terms only $4xx/month with low deposit 

-Installment with no interest up to 24 months 

-Major Infrastructure nearby and facilities 

  .Roof Top Swimming Pool 

  .Restaurant + Sky Bar 

  .Fitness Center + Steam + Suana 

📍Located in potential area, the middle of the city short distance from Aeon Mall, Boeung Keng Kang Area",Sen Sok,,,
9164774,Condo for Sale,Phnom Penh,07-Jul-23,36,,,https://www.khmer24.com/en/property/%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%95%E1%9E%80%E1%9E%99%E1%9E%94%E1%9E%9Au2728%E1%9E%91%E1%9E%89%E1%9E%97%E1%9E%9B%E1%9E%98%E1%9E%85%E1%9E%9B%E1%9E%93%E1%9E%97%E1%9E%9B%E1%9E%98%E1%9F%97ud83cudf89-adid-9164774.html,ខុនដូផ្កាយប្រាំ✨ទិញភ្លាមចូលនៅភ្លាមៗ🎉,"$119,000","💵មានត្រឹមតែ𝟏𝟎% អាចចូលស្នាក់នៅបានភ្លាមៗ 🔑

✨ខុនដូ 𝐎𝐧𝐞 𝐏𝐚𝐫𝐤 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐜𝐞 សង់រួច 𝟏𝟎𝟎%✨

ថែមទាំងផ្តល់ជូនគ្រឿងសង្ហារឹមមួយឈុត 🛌🛋🪑🛁

🎓 មានសាលាអន្តរជាតិសិង្ហបុរី SCIA

🌃 មានសណ្ឋាគារផ្កាយប្រាំ Oakwood Hotel

🏝 មានសួនធម្មជាតិធំទូលាយ



⭐️គម្រោងខុនដូ 𝐎𝐧𝐞 𝐏𝐚𝐫𝐤 មានច្រេីនប្រភេទដូចជា:

🛌 𝐒𝐭𝐮𝐝𝐢𝐨        ទំហំចាប់ពី 𝟑𝟏-𝟓𝟒 𝐬𝐪𝐦

🛌 𝟏𝐁𝐞𝐝𝐫𝐨𝐨𝐦 ទំហំចាប់ពី 𝟕𝟐-𝟖𝟕 𝐬𝐪𝐦

🛌 𝟐𝐁𝐞𝐝𝐫𝐨𝐨𝐦 ទំហំចាប់ពី 𝟗𝟖-𝟏𝟐𝟏 𝐬𝐪𝐦

🛌 𝟑𝐁𝐞𝐝𝐫𝐨𝐨𝐦 ទំហំចាប់ពី 𝟏𝟒𝟔 𝐬𝐪𝐦

🛌 𝐏𝐞𝐧𝐭𝐡𝐨𝐮𝐞  ទំហំ 𝟒𝟎𝟎 𝐬𝐪𝐦



👉ព័ត៌មានលម្អិតសូមទំនាក់ទំនង :

 https://telegram.me/kaithearith


015644xxx 
ចុចដើម្បីតេ/Click To Call
 / 
011644xxx 
ចុចដើម្បីតេ/Click To Call

微信号 : rith644

#oneprakresidence #condominium #condoforsale

#onepark #Cambodia #CondoLiving #condo

#phlongrysalecondo #onepark #condo #condominium #luxuryproperty #CondoLiving

#condoforsale #condoforrent #Penthoues",,,,
9168983,Condo for Sale,Phnom Penh,07-Jul-23,345,,,https://www.khmer24.com/en/property/unit-penthouse-on-rooftop-at-urban-loft-aeon-mall-2-for-sale-adid-9168983.html,--- Unit Penthouse on Rooftop at Urban Loft AEON Mall 2 For Sale ---,"$550,000","👉 Urban Loft, was a direct response to the one-size-fits-all strategy, all too common in Cambodia. Urban Loft’s mixed-use high-rise condo and landed property development rethought two key elements in Cambodia’s contemporary architecture – shophouses and condominiums.



👉 Urban Loft was developed to prove that urban Cambodians would live in condominiums. At the same time, its 21 shophouses created an entirely new typology appropriate for the modern era. Open layouts prioritizing function, high-quality materials, and attention to detail combined with unique community-oriented amenities for families have helped to usher in an entirely new, and exciting way to live in Phnom Penh.



👉 Let me introduce an OPPORTUNITY!

--- Unit Penthouse on Rooftop at Urban Loft AEON Mall 2 For Sale ---

- Price: 550,000$

- Transfer ownership: Strata title

- Size: 345 sqm



- Floor: 18th 

- Bedroom: 3

- Bathroom: 4

- Private garden: 1

- Large living space: 1

- Kitchen: 1

- Parking: 2

- Location: 1mn to AEON Mall 2, Phnom Penh Thmey, Sen Sok

- Please make an appointment one day before visit: 
069239xxx 
ចុចដើម្បីតេ/Click To Call
 | 
095799xxx 
ចុចដើម្បីតេ/Click To Call
 | 
0713023xxx 
ចុចដើម្បីតេ/Click To Call

- Telegram: https://t.me/HeSela



👉 More Properties៖ https://bit.ly/3Ra0p20

#SELAREALTY #BPR_Team #Land #House #Villa #Condo #Consultant #NH039",Sen Sok,3.0,4.0,18.0
9170716,Condo for Sale,Phnom Penh,24-Apr-23,67,,,https://www.khmer24.com/en/property/urban-village-%E1%9E%81%E1%9E%93%E1%9E%8A%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80condo-for-sales%E9%94%80%E5%94%AE%E5%85%AC%E5%AF%93-adid-9170716.html,Urban Village ខនដូសម្រាប់លក់/Condo for Sales/销售公寓,"$130,000","ខនដូ លក់ គម្រោងរបស់ Urban Village លើមហាវិថី 60m

• កំពុងមានភ្ញៀវជួល ចំណូល $450/ខែ

• ជាន់ទី19​ បន្ទប់គេង 2 បន្ទប់ទឹក 1

• ទំហំ៖ 67 m2

• ជិតផ្សារ AEON 3 ផ្សារទំនើប Mega Mall សាលាអន្តរជាតិ ISPP បូរីជីបម៉ុង 271

• តម្លៃលក់៖ $130,000 (ចរចារ)

• ផែនទី Google៖ https://www.google.com/maps/place/Urban+Village/@11.5216926,104.9265354,17z/data=!4m5!3m4!1s0x
310951xxx 
ចុចដើម្បីតេ/Click To Call
af2347f:0x84b3c548aa61a4ac!8m2!3d11.5216874!4d104.9287241

• ទូរស័ព្ទម្ចាស់ផ្ទាល់៖ 
017602xxx 
ចុចដើម្បីតេ/Click To Call
/
016602xxx 
ចុចដើម្បីតេ/Click To Call



Condo for Sales Urban Village project on 60m boulevard

• Current leased $ 450/mth

• 19/F 2 Rooms 1 Restrooms

• Size: 67m2

• Near AEON 3, Mega Mall, ISPP International School, Borei Chip Mong 271

• Price: $130,000 (Negotiate)

• Google map: https://www.google.com/maps/place/Urban+Village/@11.5216926,104.9265354,17z/data=!4m5!3m4!1s0x
310951xxx 
ចុចដើម្បីតេ/Click To Call
af2347f:0x84b3c548aa61a4ac!8m2!3d11.5216874!4d104.9287241

• Contact number: 
017602xxx 
ចុចដើម្បីតេ/Click To Call
/
016602xxx 
ចុចដើម្បីតេ/Click To Call



销售公寓 60m林荫大道城中村项目

• 当前租用 $450/月

• 19/F 2 室 1 洗手间

• 面积：67 平方米

• 靠近AEON 3, Mega Mall, ISPP International School, Borei Chip Mong 271

• 价格：130,000 美元（协商）

• 谷歌地图：https://www.google.com/maps/place/Urban+Village/@11.5216926,104.9265354,17z/data=!4m5!3m4!1s0x
310951xxx 
ចុចដើម្បីតេ/Click To Call
af2347f:0x84b3c548aa61a4ac!8m2!3d11.5216874!4d104.9287241

• 联系电话：
017602xxx 
ចុចដើម្បីតេ/Click To Call
/
016602xxx 
ចុចដើម្បីតេ/Click To Call",Sen Sok,2.0,1.0,
9170716,Condo for Sale,Phnom Penh,24-Apr-23,67,,,https://www.khmer24.com/en/property/condo-for-sale-chrouy-changva-area-adid-9174476.html, Condo for Sale ( Chrouy Changva area) ,"$78,500","Bali 3 Condo for Sale Building A ( St. Keo Chenda, Sangkat Chrouy Changva)

* Price : 78,500$

* Bedroom   : 1

* Bathroom  : 1

* Kitchen      : 1

* Nearby      : Norton Univerty

--------------------

-Bali island style swimming pool

-Large parking space

-Enjoy downtown, deep forest walk road, Coconut Grove Gardens

-quiet, safe, non flooding",,,,
